TIME,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM2.5,PM1
1.4521212e+18,2.28702,145.905,21.5342,0.35408,1017.89,1.00686,28.0228,48.1374,35.4708,29.796
1.4521248e+18,2.2646599999999997,151.409,21.1915,0.355556,1017.43,1.04332,27.5954,47.9737,35.693000000000005,29.9526
1.4521284e+18,2.05135,148.68,21.0649,0.355078,1017.26,1.05304,26.5503,48.2619,35.7828,30.0242
1.452132e+18,1.50489,141.653,21.004,0.354774,1017.18,1.0117200000000002,26.3207,51.54600000000001,37.3163,29.8765
1.4521356e+18,1.4062299999999999,149.454,20.9375,0.355556,1016.9,1.04271,26.2041,52.225,37.8942,29.93
1.4521392e+18,1.48843,159.763,20.6467,0.35612,1016.52,1.0548600000000001,26.0795,51.373000000000005,37.7027,30.5757
1.4521428e+18,1.05834,176.429,20.5427,0.35520799999999997,1016.76,1.0323799999999999,26.0248,55.326,39.1922,31.6759
1.4521464e+18,1.1998799999999998,182.15900000000002,20.7596,0.355946,1017.54,1.05061,26.0834,60.033,41.7004,33.9741
1.45215e+18,1.0604200000000001,151.343,21.1045,0.353733,1018.16,1.02023,26.5496,77.95100000000001,52.69,37.9706
1.4521536e+18,1.5946200000000001,115.46799999999999,21.4095,0.35386300000000004,1018.47,29.9554,27.131,88.073,58.711999999999996,39.0928
1.4521572e+18,1.48569,113.46799999999999,21.9287,0.358637,1019.78,43.0761,27.5334,95.31299999999999,63.552,42.787
1.4521608e+18,1.56417,133.863,22.3409,0.35841999999999996,1020.32,97.697,27.5753,93.81299999999999,62.542,43.775
1.4521644e+18,1.8913900000000001,136.987,22.9183,0.357205,1019.95,179.528,25.5667,93.758,62.506,45.6964
1.452168e+18,2.02046,127.23700000000001,23.552,0.357986,1018.75,305.814,26.0987,88.62100000000001,59.128,45.0967
1.4521716e+18,2.96295,136.54,24.8196,0.357075,1016.83,469.85900000000004,27.9208,64.472,42.9744,34.0336
1.4521752e+18,2.77292,146.77100000000002,25.4326,0.35803,1015.78,351.042,28.8162,62.111000000000004,27.7881,21.1842
1.4521788e+18,3.24166,146.335,25.5855,0.357075,1015.02,253.082,29.23,51.669,26.4143,18.8643
1.4521824e+18,3.45995,138.452,25.1295,0.35581599999999997,1014.93,157.947,29.1282,40.1639,27.1833,20.3389
1.452186e+18,3.4643300000000004,137.214,24.4174,0.356207,1015.32,53.593,28.991,49.2423,32.8282,23.4506
1.4521896e+18,3.08946,139.998,23.3851,0.354427,1015.98,1.4158,28.4858,70.38600000000001,46.9143,37.7714
1.4521932e+18,3.28919,139.983,22.4811,0.355773,1016.6,1.06276,27.6097,71.806,47.8386,36.9464
1.4521968e+18,2.68338,140.938,21.7805,0.35681399999999996,1017.19,1.02873,27.967,73.041,49.1439,37.5509
1.4522004e+18,2.58996,135.616,21.4446,0.354688,1017.77,1.01415,28.0676,82.575,55.467,42.7511
1.452204e+18,2.1323,142.34,21.3764,0.353993,1018.01,1.0056399999999999,28.0736,75.69,50.79600000000001,38.625
1.4522076e+18,1.60576,128.678,21.3,0.353689,1018.13,1.03724,28.1656,73.023,49.1627,37.586
1.4522112e+18,1.65025,96.671,21.1967,0.353299,1018.23,1.01415,27.8972,71.855,48.7677,38.1567
1.4522148e+18,2.21322,99.79799999999999,20.8852,0.354688,1017.97,1.02873,26.6764,72.57300000000001,50.981,40.1767
1.4522184e+18,1.76355,109.82700000000001,20.5398,0.356944,1017.3,1.0475700000000001,26.3782,65.809,47.5372,38.8256
1.452222e+18,1.58415,103.56200000000001,20.3543,0.356641,1016.84,1.05729,26.1903,66.183,48.2469,38.72
1.4522256e+18,1.12715,102.23299999999999,20.0627,0.354905,1016.61,1.02144,25.9898,72.081,50.998000000000005,40.7778
1.4522292e+18,1.2499,104.492,19.8291,0.357943,1016.54,1.03724,25.916999999999998,72.805,52.905,43.6482
1.4522328e+18,1.8106,95.367,19.9253,0.357118,1016.96,1.03785,25.8683,79.759,54.75,42.7425
1.4522364e+18,1.4867700000000001,91.78,20.1471,0.35581599999999997,1017.49,1.1514799999999998,26.1602,92.053,61.431999999999995,47.9923
1.45224e+18,1.26617,98.575,20.4675,0.35625,1017.99,28.268,26.691,111.95200000000001,74.645,50.082
1.4522436e+18,1.46167,99.135,21.1315,0.355729,1018.69,113.11399999999999,27.092,106.302,70.888,48.4592
1.4522472e+18,2.0184900000000003,123.005,22.2681,0.35841999999999996,1018.84,124.902,27.6965,84.7,56.468999999999994,37.9615
1.4522508e+18,2.53709,133.694,22.9173,0.356641,1018.66,263.704,28.4424,88.15299999999999,58.79,38.0286
